Id	SkillId	Level	ConditionId[1]	ConditionId[2]	ConditionId[3]	UseSkillPoint	UseCoin
7197	117418	11	60511			3	14000
7198	117418	12	60512			3	16000
7199	117418	13	60513			3	18000
7200	117418	14	60514			3	20000
7201	117418	15	60515			5	22000
7202	117418	16	60516			5	24000
7203	117418	17	60517			5	26000
7204	117418	18					
7205	117421	1	60201			1	2000
7206	117421	2	60202			1	3000
7207	117421	3	60203			1	4000
7208	117421	4	60204			1	5000
7209	117421	5	60205			2	6000
7210	117421	6	60206			2	7000
7211	117421	7	60207			2	8000
7212	117421	8	60208			2	9000
7213	117421	9	60209			2	10000
7214	117421	10	60210			3	12000
7215	117421	11	60211			3	14000
7216	117421	12	60212			3	16000
7217	117421	13	60213			3	18000
7218	117421	14	60214			3	20000
7219	117421	15	60215			5	22000
7220	117421	16	60216			5	24000
7221	117421	17	60217			5	26000
7222	117421	18					
7223	117422	0	61002			3	25000
7224	117422	1	61002			3	25000
7225	117423	1	60301	61301		1	2000
7226	117423	2	60302	61302		1	3000
7227	117423	3	60303	61303		1	4000
7228	117423	4	60304	61304		1	5000
7229	117423	5	60305	61305		2	6000
7230	117423	6	60306	61306		2	7000
7231	117423	7	60307	61307		2	8000
7232	117423	8	60308	61308		2	9000
7233	117423	9	60309	61309		2	10000
7234	117423	10	60310	61310		3	12000
7235	117423	11	60311	61311		3	14000
7236	117423	12	60312	61312		3	16000
7237	117423	13	60313	61313		3	18000
7238	117423	14	60314	61314		3	20000
7239	117423	15	60315	61315		5	22000
7240	117423	16	60316	61316		5	24000
7241	117423	17	60317	61317		5	26000
7242	117423	18					
7243	117424	0	62004			2	20000
7244	117424	1	62005			3	30000
7245	117424	2	62005			5	50000
7246	117425	0	62006			3	35000
7247	117425	1	62007			4	40000
7248	117425	2	62007			7	75000
7249	117426	0	62008			3	30000
7250	117426	1	62009			3	30000
7251	117426	2	62010			4	40000
7252	117426	3	62010			10	100000
7253	117427	0	60458				
7254	117427	1	60458				
7255	118301	1	60001			1	2000
7256	118301	2	60002			1	3000
7257	118301	3	60003			1	4000
7258	118301	4	60004			1	5000
7259	118301	5	60005			2	6000
7260	118301	6	60006			2	7000
7261	118301	7	60007			2	8000
7262	118301	8	60008			2	9000
7263	118301	9	60009			2	10000
7264	118301	10	60010			3	12000
7265	118301	11	60011			3	14000
7266	118301	12	60012			3	16000
7267	118301	13	60013			3	18000
7268	118301	14	60014			3	20000
7269	118301	15	60015			5	22000
7270	118301	16	60016			5	24000
7271	118301	17	60017			5	26000
7272	118301	18					
7273	118306	1	60101			1	2000
7274	118306	2	60102			1	3000
7275	118306	3	60103			1	4000
7276	118306	4	60104			1	5000
7277	118306	5	60105			2	6000
7278	118306	6	60106			2	7000
7279	118306	7	60107			2	8000
7280	118306	8	60108			2	9000
7281	118306	9	60109			2	10000
7282	118306	10	60110			3	12000
7283	118306	11	60111			3	14000
7284	118306	12	60112			3	16000
7285	118306	13	60113			3	18000
7286	118306	14	60114			3	20000
7287	118306	15	60115			5	22000
7288	118306	16	60116			5	24000
7289	118306	17	60117			5	26000
7290	118306	18					
7291	118311	1	60201			1	2000
7292	118311	2	60202			1	3000
7293	118311	3	60203			1	4000
7294	118311	4	60204			1	5000
7295	118311	5	60205			2	6000
7296	118311	6	60206			2	7000
7297	118311	7	60207			2	8000
7298	118311	8	60208			2	9000
7299	118311	9	60209			2	10000
7300	118311	10	60210			3	12000
7301	118311	11	60211			3	14000
7302	118311	12	60212			3	16000
7303	118311	13	60213			3	18000
7304	118311	14	60214			3	20000
7305	118311	15	60215			5	22000
7306	118311	16	60216			5	24000
7307	118311	17	60217			5	26000
7308	118311	18					
7309	118316	1	60001			1	2000
7310	118316	2	60002			1	3000
7311	118316	3	60003			1	4000
7312	118316	4	60004			1	5000
7313	118316	5	60005			2	6000
7314	118316	6	60006			2	7000
7315	118316	7	60007			2	8000
7316	118316	8	60008			2	9000
7317	118316	9	60009			2	10000
7318	118316	10	60010			3	12000
7319	118316	11	60011			3	14000
7320	118316	12	60012			3	16000
7321	118316	13	60013			3	18000
7322	118316	14	60014			3	20000
7323	118316	15	60015			5	22000
7324	118316	16	60016			5	24000
7325	118316	17	60017			5	26000
7326	118316	18					
7327	118317	1	60101			1	2000
7328	118317	2	60102			1	3000
7329	118317	3	60103			1	4000
7330	118317	4	60104			1	5000
7331	118317	5	60105			2	6000
7332	118317	6	60106			2	7000
7333	118317	7	60107			2	8000
7334	118317	8	60108			2	9000
7335	118317	9	60109			2	10000
7336	118317	10	60110			3	12000
7337	118317	11	60111			3	14000
7338	118317	12	60112			3	16000
7339	118317	13	60113			3	18000
7340	118317	14	60114			3	20000
7341	118317	15	60115			5	22000
7342	118317	16	60116			5	24000
7343	118317	17	60117			5	26000
7344	118317	18					
7345	118318	1	60501			1	2000
7346	118318	2	60502			1	3000
7347	118318	3	60503			1	4000
7348	118318	4	60504			1	5000
7349	118318	5	60505			2	6000
7350	118318	6	60506			2	7000
7351	118318	7	60507			2	8000
7352	118318	8	60508			2	9000
7353	118318	9	60509			2	10000
7354	118318	10	60510			3	12000
7355	118318	11	60511			3	14000
7356	118318	12	60512			3	16000
7357	118318	13	60513			3	18000
7358	118318	14	60514			3	20000
7359	118318	15	60515			5	22000
7360	118318	16	60516			5	24000
7361	118318	17	60517			5	26000
7362	118318	18					
7363	118321	1	60201			1	2000
7364	118321	2	60202			1	3000
7365	118321	3	60203			1	4000
7366	118321	4	60204			1	5000
7367	118321	5	60205			2	6000
7368	118321	6	60206			2	7000
7369	118321	7	60207			2	8000
7370	118321	8	60208			2	9000
7371	118321	9	60209			2	10000
7372	118321	10	60210			3	12000
7373	118321	11	60211			3	14000
7374	118321	12	60212			3	16000
7375	118321	13	60213			3	18000
7376	118321	14	60214			3	20000
7377	118321	15	60215			5	22000
7378	118321	16	60216			5	24000
7379	118321	17	60217			5	26000
7380	118321	18					
7381	118322	0	61002			3	25000
7382	118322	1	61002			3	25000
7383	118323	1	60301	61301		1	2000
7384	118323	2	60302	61302		1	3000
7385	118323	3	60303	61303		1	4000
7386	118323	4	60304	61304		1	5000
7387	118323	5	60305	61305		2	6000
7388	118323	6	60306	61306		2	7000
7389	118323	7	60307	61307		2	8000
7390	118323	8	60308	61308		2	9000
7391	118323	9	60309	61309		2	10000
7392	118323	10	60310	61310		3	12000
7393	118323	11	60311	61311		3	14000
7394	118323	12	60312	61312		3	16000
7395	118323	13	60313	61313		3	18000
7396	118323	14	60314	61314		3	20000
7397	118323	15	60315	61315		5	22000
7398	118323	16	60316	61316		5	24000
7399	118323	17	60317	61317		5	26000
7400	118323	18					
7401	118324	0	61004			5	50000
7402	118324	1	61004			5	50000
7403	118325	0	61005			7	75000
7404	118325	1	61005			7	75000
7405	118326	0	61006			10	100000
7406	118326	1	61006			10	100000
7407	118327	0	60428				
7408	118327	1	60428				
7409	119301	1	60001			1	2000
7410	119301	2	60002			1	3000
7411	119301	3	60003			1	4000
7412	119301	4	60004			1	5000
7413	119301	5	60005			2	6000
7414	119301	6	60006			2	7000
7415	119301	7	60007			2	8000
7416	119301	8	60008			2	9000
7417	119301	9	60009			2	10000
7418	119301	10	60010			3	12000
7419	119301	11	60011			3	14000
7420	119301	12	60012			3	16000
7421	119301	13	60013			3	18000
7422	119301	14	60014			3	20000
7423	119301	15	60015			5	22000
7424	119301	16	60016			5	24000
7425	119301	17	60017			5	26000
7426	119301	18					
7427	119306	1	60101			1	2000
7428	119306	2	60102			1	3000
7429	119306	3	60103			1	4000
7430	119306	4	60104			1	5000
7431	119306	5	60105			2	6000
7432	119306	6	60106			2	7000
7433	119306	7	60107			2	8000
7434	119306	8	60108			2	9000
7435	119306	9	60109			2	10000
7436	119306	10	60110			3	12000
7437	119306	11	60111			3	14000
7438	119306	12	60112			3	16000
7439	119306	13	60113			3	18000
7440	119306	14	60114			3	20000
7441	119306	15	60115			5	22000
7442	119306	16	60116			5	24000
7443	119306	17	60117			5	26000
7444	119306	18					
7445	119311	1	60201			1	2000
7446	119311	2	60202			1	3000
7447	119311	3	60203			1	4000
7448	119311	4	60204			1	5000
7449	119311	5	60205			2	6000
7450	119311	6	60206			2	7000
7451	119311	7	60207			2	8000
7452	119311	8	60208			2	9000
7453	119311	9	60209			2	10000
7454	119311	10	60210			3	12000
7455	119311	11	60211			3	14000
7456	119311	12	60212			3	16000
7457	119311	13	60213			3	18000
7458	119311	14	60214			3	20000
7459	119311	15	60215			5	22000
7460	119311	16	60216			5	24000
7461	119311	17	60217			5	26000
7462	119311	18					
7463	119316	1	60001			1	2000
7464	119316	2	60002			1	3000
7465	119316	3	60003			1	4000
7466	119316	4	60004			1	5000
7467	119316	5	60005			2	6000
7468	119316	6	60006			2	7000
7469	119316	7	60007			2	8000
7470	119316	8	60008			2	9000
7471	119316	9	60009			2	10000
7472	119316	10	60010			3	12000
7473	119316	11	60011			3	14000
7474	119316	12	60012			3	16000
7475	119316	13	60013			3	18000
7476	119316	14	60014			3	20000
7477	119316	15	60015			5	22000
7478	119316	16	60016			5	24000
7479	119316	17	60017			5	26000
7480	119316	18					
7481	119317	1	60101			1	2000
7482	119317	2	60102			1	3000
7483	119317	3	60103			1	4000
7484	119317	4	60104			1	5000
7485	119317	5	60105			2	6000
7486	119317	6	60106			2	7000
7487	119317	7	60107			2	8000
7488	119317	8	60108			2	9000
7489	119317	9	60109			2	10000
7490	119317	10	60110			3	12000
7491	119317	11	60111			3	14000
7492	119317	12	60112			3	16000
7493	119317	13	60113			3	18000
7494	119317	14	60114			3	20000
7495	119317	15	60115			5	22000
7496	119317	16	60116			5	24000
7497	119317	17	60117			5	26000
7498	119317	18					
7499	119318	1	60501			1	2000
7500	119318	2	60502			1	3000
7501	119318	3	60503			1	4000
7502	119318	4	60504			1	5000
7503	119318	5	60505			2	6000
7504	119318	6	60506			2	7000
7505	119318	7	60507			2	8000
7506	119318	8	60508			2	9000
7507	119318	9	60509			2	10000
7508	119318	10	60510			3	12000
7509	119318	11	60511			3	14000
7510	119318	12	60512			3	16000
7511	119318	13	60513			3	18000
7512	119318	14	60514			3	20000
7513	119318	15	60515			5	22000
7514	119318	16	60516			5	24000
7515	119318	17	60517			5	26000
7516	119318	18					
7517	119321	1	60501			1	2000
7518	119321	2	60502			1	3000
7519	119321	3	60503			1	4000
7520	119321	4	60504			1	5000
7521	119321	5	60505			2	6000
7522	119321	6	60506			2	7000
7523	119321	7	60507			2	8000
7524	119321	8	60508			2	9000
7525	119321	9	60509			2	10000
7526	119321	10	60510			3	12000
7527	119321	11	60511			3	14000
7528	119321	12	60512			3	16000
7529	119321	13	60513			3	18000
7530	119321	14	60514			3	20000
7531	119321	15	60515			5	22000
7532	119321	16	60516			5	24000
7533	119321	17	60517			5	26000
7534	119321	18					
7535	119322	1	60201			1	2000
7536	119322	2	60202			1	3000
7537	119322	3	60203			1	4000
7538	119322	4	60204			1	5000
7539	119322	5	60205			2	6000
7540	119322	6	60206			2	7000
7541	119322	7	60207			2	8000
7542	119322	8	60208			2	9000
7543	119322	9	60209			2	10000
7544	119322	10	60210			3	12000
7545	119322	11	60211			3	14000
7546	119322	12	60212			3	16000
7547	119322	13	60213			3	18000
7548	119322	14	60214			3	20000
7549	119322	15	60215			5	22000
7550	119322	16	60216			5	24000
7551	119322	17	60217			5	26000
7552	119322	18					
7553	119323	0	61002			3	25000
7554	119323	1	61002			3	25000
7555	119324	0	60429				
7556	119324	1	60429				
7557	119325	0	61004			5	50000
7558	119325	1	61004			5	50000
7559	119326	0	61005			7	75000
7560	119326	1	61005			7	75000
7561	119327	1	60301	61301		1	2000
7562	119327	2	60302	61302		1	3000
7563	119327	3	60303	61303		1	4000
7564	119327	4	60304	61304		1	5000
7565	119327	5	60305	61305		2	6000
7566	119327	6	60306	61306		2	7000
7567	119327	7	60307	61307		2	8000
7568	119327	8	60308	61308		2	9000
7569	119327	9	60309	61309		2	10000
7570	119327	10	60310	61310		3	12000
7571	119327	11	60311	61311		3	14000
7572	119327	12	60312	61312		3	16000
7573	119327	13	60313	61313		3	18000
7574	119327	14	60314	61314		3	20000
7575	119327	15	60315	61315		5	22000
7576	119327	16	60316	61316		5	24000
7577	119327	17	60317	61317		5	26000
7578	119327	18					
7579	119329	0	61006			10	100000
7580	119329	1	61006			10	100000
7581	120301	1	60001			1	2000
7582	120301	2	60002			1	3000
7583	120301	3	60003			1	4000
7584	120301	4	60004			1	5000
7585	120301	5	60005			2	6000
7586	120301	6	60006			2	7000
7587	120301	7	60007			2	8000
7588	120301	8	60008			2	9000
7589	120301	9	60009			2	10000
7590	120301	10	60010			3	12000
7591	120301	11	60011			3	14000
7592	120301	12	60012			3	16000
7593	120301	13	60013			3	18000
7594	120301	14	60014			3	20000
7595	120301	15	60015			5	22000
7596	120301	16	60016			5	24000
7597	120301	17	60017			5	26000
7598	120301	18					
7599	120306	1	60101			1	2000
7600	120306	2	60102			1	3000
7601	120306	3	60103			1	4000
7602	120306	4	60104			1	5000
7603	120306	5	60105			2	6000
7604	120306	6	60106			2	7000
7605	120306	7	60107			2	8000
7606	120306	8	60108			2	9000
7607	120306	9	60109			2	10000
7608	120306	10	60110			3	12000
7609	120306	11	60111			3	14000
7610	120306	12	60112			3	16000
7611	120306	13	60113			3	18000
7612	120306	14	60114			3	20000
7613	120306	15	60115			5	22000
7614	120306	16	60116			5	24000
7615	120306	17	60117			5	26000
7616	120306	18					
7617	120311	1	60201			1	2000
7618	120311	2	60202			1	3000
7619	120311	3	60203			1	4000
7620	120311	4	60204			1	5000
7621	120311	5	60205			2	6000
7622	120311	6	60206			2	7000
7623	120311	7	60207			2	8000
7624	120311	8	60208			2	9000
7625	120311	9	60209			2	10000
7626	120311	10	60210			3	12000
7627	120311	11	60211			3	14000
7628	120311	12	60212			3	16000
7629	120311	13	60213			3	18000
7630	120311	14	60214			3	20000
7631	120311	15	60215			5	22000
7632	120311	16	60216			5	24000
7633	120311	17	60217			5	26000
7634	120311	18					
7635	120316	1	60001			1	2000
7636	120316	2	60002			1	3000
7637	120316	3	60003			1	4000
7638	120316	4	60004			1	5000
7639	120316	5	60005			2	6000
7640	120316	6	60006			2	7000
7641	120316	7	60007			2	8000
7642	120316	8	60008			2	9000
7643	120316	9	60009			2	10000
7644	120316	10	60010			3	12000
7645	120316	11	60011			3	14000
7646	120316	12	60012			3	16000
7647	120316	13	60013			3	18000
7648	120316	14	60014			3	20000
7649	120316	15	60015			5	22000
7650	120316	16	60016			5	24000
7651	120316	17	60017			5	26000
7652	120316	18					
7653	120317	1	60101			1	2000
7654	120317	2	60102			1	3000
7655	120317	3	60103			1	4000
7656	120317	4	60104			1	5000
7657	120317	5	60105			2	6000
7658	120317	6	60106			2	7000
7659	120317	7	60107			2	8000
7660	120317	8	60108			2	9000
7661	120317	9	60109			2	10000
7662	120317	10	60110			3	12000
7663	120317	11	60111			3	14000
7664	120317	12	60112			3	16000
7665	120317	13	60113			3	18000
7666	120317	14	60114			3	20000
7667	120317	15	60115			5	22000
7668	120317	16	60116			5	24000
7669	120317	17	60117			5	26000
7670	120317	18					
7671	120318	1	60501			1	2000
7672	120318	2	60502			1	3000
7673	120318	3	60503			1	4000
7674	120318	4	60504			1	5000
7675	120318	5	60505			2	6000
7676	120318	6	60506			2	7000
7677	120318	7	60507			2	8000
7678	120318	8	60508			2	9000
7679	120318	9	60509			2	10000
7680	120318	10	60510			3	12000
7681	120318	11	60511			3	14000
7682	120318	12	60512			3	16000
7683	120318	13	60513			3	18000
7684	120318	14	60514			3	20000
7685	120318	15	60515			5	22000
7686	120318	16	60516			5	24000
7687	120318	17	60517			5	26000
7688	120318	18					
7689	120321	1	60201			1	2000
7690	120321	2	60202			1	3000
7691	120321	3	60203			1	4000
7692	120321	4	60204			1	5000
7693	120321	5	60205			2	6000
7694	120321	6	60206			2	7000
7695	120321	7	60207			2	8000
7696	120321	8	60208			2	9000
7697	120321	9	60209			2	10000
7698	120321	10	60210			3	12000
7699	120321	11	60211			3	14000
7700	120321	12	60212			3	16000
7701	120321	13	60213			3	18000
7702	120321	14	60214			3	20000
7703	120321	15	60215			5	22000
7704	120321	16	60216			5	24000
7705	120321	17	60217			5	26000
7706	120321	18					
7707	120322	0	61002			3	25000
7708	120322	1	61002			3	25000
7709	120323	1	60301	61301		1	2000
7710	120323	2	60302	61302		1	3000
7711	120323	3	60303	61303		1	4000
7712	120323	4	60304	61304		1	5000
7713	120323	5	60305	61305		2	6000
7714	120323	6	60306	61306		2	7000
7715	120323	7	60307	61307		2	8000
7716	120323	8	60308	61308		2	9000
7717	120323	9	60309	61309		2	10000
7718	120323	10	60310	61310		3	12000
7719	120323	11	60311	61311		3	14000
7720	120323	12	60312	61312		3	16000
7721	120323	13	60313	61313		3	18000
7722	120323	14	60314	61314		3	20000
7723	120323	15	60315	61315		5	22000
7724	120323	16	60316	61316		5	24000
7725	120323	17	60317	61317		5	26000
7726	120323	18					
7727	120324	0	61004			5	50000
7728	120324	1	61004			5	50000
7729	120325	0	61005			7	75000
7730	120325	1	61005			7	75000
7731	120326	0	61006			10	100000
7732	120326	1	61006			10	100000
7733	120327	0	60430				
7734	120327	1	60430				
7735	121201	1	60001			1	2000
7736	121201	2	60002			1	3000
7737	121201	3	60003			1	4000
7738	121201	4	60004			1	5000
7739	121201	5	60005			2	6000
7740	121201	6	60006			2	7000
7741	121201	7	60007			2	8000
7742	121201	8	60008			2	9000
7743	121201	9	60009			2	10000
7744	121201	10	60010			3	12000
7745	121201	11	60011			3	14000
7746	121201	12	60012			3	16000
7747	121201	13	60013			3	18000
7748	121201	14	60014			3	20000
7749	121201	15	60015			5	22000
7750	121201	16	60016			5	24000
7751	121201	17	60017			5	26000
7752	121201	18					
7753	121206	1	60101			1	2000
7754	121206	2	60102			1	3000
7755	121206	3	60103			1	4000
7756	121206	4	60104			1	5000
7757	121206	5	60105			2	6000
7758	121206	6	60106			2	7000
7759	121206	7	60107			2	8000
7760	121206	8	60108			2	9000
7761	121206	9	60109			2	10000
7762	121206	10	60110			3	12000
7763	121206	11	60111			3	14000
7764	121206	12	60112			3	16000
7765	121206	13	60113			3	18000
7766	121206	14	60114			3	20000
7767	121206	15	60115			5	22000
7768	121206	16	60116			5	24000
7769	121206	17	60117			5	26000
7770	121206	18					
7771	121211	1	60201			1	2000
7772	121211	2	60202			1	3000
7773	121211	3	60203			1	4000
7774	121211	4	60204			1	5000
7775	121211	5	60205			2	6000
7776	121211	6	60206			2	7000
7777	121211	7	60207			2	8000
7778	121211	8	60208			2	9000
7779	121211	9	60209			2	10000
7780	121211	10	60210			3	12000
7781	121211	11	60211			3	14000
7782	121211	12	60212			3	16000
7783	121211	13	60213			3	18000
7784	121211	14	60214			3	20000
7785	121211	15	60215			5	22000
7786	121211	16	60216			5	24000
7787	121211	17	60217			5	26000
7788	121211	18					
7789	121216	1	60001			1	2000
7790	121216	2	60002			1	3000
7791	121216	3	60003			1	4000
7792	121216	4	60004			1	5000
7793	121216	5	60005			2	6000
7794	121216	6	60006			2	7000
7795	121216	7	60007			2	8000
7796	121216	8	60008			2	9000
7797	121216	9	60009			2	10000
7798	121216	10	60010			3	12000
7799	121216	11	60011			3	14000
7800	121216	12	60012			3	16000
7801	121216	13	60013			3	18000
7802	121216	14	60014			3	20000
7803	121216	15	60015			5	22000
7804	121216	16	60016			5	24000
7805	121216	17	60017			5	26000
7806	121216	18					
7807	121217	1	60101			1	2000
7808	121217	2	60102			1	3000
7809	121217	3	60103			1	4000
7810	121217	4	60104			1	5000
7811	121217	5	60105			2	6000
7812	121217	6	60106			2	7000
7813	121217	7	60107			2	8000
7814	121217	8	60108			2	9000
7815	121217	9	60109			2	10000
7816	121217	10	60110			3	12000
7817	121217	11	60111			3	14000
7818	121217	12	60112			3	16000
7819	121217	13	60113			3	18000
7820	121217	14	60114			3	20000
7821	121217	15	60115			5	22000
7822	121217	16	60116			5	24000
