Id	GradeId	CupCount	DefeatCount	CharacterId	Score	SkillIds[1]	SkillIds[2]	SkillIds[3]	EquipIds[1]	EquipIds[2]	EquipIds[3]	EquipIds[4]	EquipIds[5]	EquipIds[6]	EquipIds[7]	EquipIds[8]	EquipIds[9]	EquipIds[10]	Level	RelicIds[1]	RelicIds[2]	RelicIds[3]	RuneEvolves[1]	RuneEvolves[2]	RuneEvolves[3]	RuneEvolves[4]	RuneEvolves[5]	RuneEvolves[6]	RuneEvolves[7]	RuneEvolves[8]	RuneEvolves[9]	RuneEvolves[10]
1665	9	7	4	2	1700	10210	10202	10207	20730	20694	20690	20592	20564	20259	20764	20338	20690	20050	8	40005	40014		20730	20694	20690	20592	20564	0	0	0	0	0
1666	9	8		2	1700	10201	10208	10209	20562	20704	20704	20530	20357	20556	20363				9	40008	40014	40105	0	0	0	0	0	0	0			
1667	9	8	1	2	1700	10202	10208	10205	20694	20434	20580	20840	20840	20132	20224	20158	20756	20764	9	40006	40009	40016	0	0	0	0	0	0	0	0	0	0
1668	9	8	2	2	1700	10201	10202	10208	20664	20542	20432	20680	20656	20794	20838	20304	20640	20614	9	40008	40126	40022	0	0	0	0	0	0	0	0	0	0
1669	9	8	3	2	1700	10205	10201	10202	20638	20730	20351	20506	20269	20363	20050	20822	20416	20794	9	40004	40103	40102	20638	20730	20351	20506	20269	0	0	0	0	0
1670	9	8	4	2	1700	10209	10201	10206	20788	20580	20714	20334	20506	20792	20544	20614	20841	20672	9	40011	40022	40114	20788	20580	20714	20334	20506	0	0	0	0	0
1671	9	9		2	1700	10209	10204	10201	20164	20780	20740	20538	20164	20590	20664	20838	20688	20050	10	40006	40107	40113	0	0	0	0	0	0	0	0	0	0
1672	9	9	1	2	1700	10204	10206	10203	20792	20806	20606	20506	20338	20434	20706	20630	20028	20422	10	40006	40004	40126	0	0	0	0	0	0	0	0	0	0
1673	9	9	2	2	1700	10208	10202	10204	20714	20514	20594	20050	20506	20146	20357	20269	20416	20226	10	40014	40016	40124	20714	20514	20594	20050	20506	0	0	0	0	0
1674	9	9	3	2	1700	10206	10205	10204	20840	20688	20814	20030	20622	20056	20164	20050	20158	20580	10	40011	40113	40102	20840	20688	20814	20030	20622	0	0	0	0	0
1675	9	9	4	2	1700	10204	10210	10209	20680	20224	20422	20338	20594	20158	20050	20830	20269	20269	10	40007	40116	40016	20680	0	0	20338	20594	0	0	0	0	0
1676	9	10		2	1700	10209	10204	10201	20164	20780	20740	20538	20164	20590	20664	20838	20688	20050	10	40006	40107	40113	0	0	0	0	0	0	0	0	0	0
1677	9	10	1	2	1700	10204	10206	10203	20792	20806	20606	20506	20338	20434	20706	20630	20028	20422	10	40006	40004	40126	0	0	0	0	0	0	0	0	0	0
1678	9	10	2	2	1700	10208	10202	10204	20714	20514	20594	20050	20506	20146	20357	20269	20416	20226	10	40014	40016	40124	20714	20514	20594	20050	20506	0	0	0	0	0
1679	9	10	3	2	1700	10206	10205	10204	20840	20688	20814	20030	20622	20056	20164	20050	20158	20580	10	40011	40113	40102	20840	20688	20814	20030	20622	0	0	0	0	0
1680	9	10	4	2	1700	10204	10210	10209	20680	20224	20422	20338	20594	20158	20050	20830	20269	20269	10	40007	40116	40016	20680	0	0	20338	20594	0	0	0	0	0
1681	9	11		2	1700	10209	10204	10201	20164	20780	20740	20538	20164	20590	20664	20838	20688	20050	10	40006	40107	40113	0	0	0	0	0	0	0	0	0	0
1682	9	11	1	2	1700	10204	10206	10203	20792	20806	20606	20506	20338	20434	20706	20630	20028	20422	10	40006	40004	40126	0	0	0	0	0	0	0	0	0	0
1683	9	11	2	2	1700	10208	10202	10204	20714	20514	20594	20050	20506	20146	20357	20269	20416	20226	10	40014	40016	40124	20714	20514	20594	20050	20506	0	0	0	0	0
1684	9	11	3	2	1700	10206	10205	10204	20840	20688	20814	20030	20622	20056	20164	20050	20158	20580	10	40011	40113	40102	20840	20688	20814	20030	20622	0	0	0	0	0
1685	9	11	4	2	1700	10204	10210	10209	20680	20224	20422	20338	20594	20158	20050	20830	20269	20269	10	40007	40116	40016	20680	0	0	20338	20594	0	0	0	0	0
1686	9	12		2	1700	10209	10204	10201	20164	20780	20740	20538	20164	20590	20664	20838	20688	20050	10	40006	40107	40113	0	0	0	0	0	0	0	0	0	0
1687	9	12	1	2	1700	10204	10206	10203	20792	20806	20606	20506	20338	20434	20706	20630	20028	20422	10	40006	40004	40126	0	0	0	0	0	0	0	0	0	0
1688	9	12	2	2	1700	10208	10202	10204	20714	20514	20594	20050	20506	20146	20357	20269	20416	20226	10	40014	40016	40124	20714	20514	20594	20050	20506	0	0	0	0	0
1689	9	12	3	2	1700	10206	10205	10204	20840	20688	20814	20030	20622	20056	20164	20050	20158	20580	10	40011	40113	40102	20840	20688	20814	20030	20622	0	0	0	0	0
1690	9	12	4	2	1700	10204	10210	10209	20680	20224	20422	20338	20594	20158	20050	20830	20269	20269	10	40007	40116	40016	20680	0	0	20338	20594	0	0	0	0	0
1691	9			3	1700	10009			20732	20616									1	40008			0	0								
1692	9		1	3	1700	10009			20750	20516	20018								1	40008			0	0	0							
1693	9		2	3	1700	10001	10003		20674	20046	20726								1	40005			0	0	0							
1694	9		3	3	1700	10004	10003		20400	20768	20834	20560							1	40010			0	0	0	0						
1695	9		4	3	1700	10007	10001	10004	20359	20668	20628	20686							1	40004			0	0	0	0						
1696	9	1		3	1700	10008			20816	20766	20016								2	40017			0	0	0							
1697	9	1	1	3	1700	10005	10009		20666	20347	20518								2	40003			0	0	0							
1698	9	1	2	3	1700	10005	10008		20448	20834	20454	20568							2	40009			0	0	0	0						
1699	9	1	3	3	1700	10007	10005	10004	20684	20365	20504	20060							2	40110			0	0	0	0						
1700	9	1	4	3	1700	10002	10005	10009	20046	20347	20257								2	40014			0	0	0							
1701	9	2		3	1700	10006	10007		20574	20810	20776								3	40110			0	0	0							
1702	9	2	1	3	1700	10008	10010		20353	20776	20710	20261							3	40112			0	0	0	0						
1703	9	2	2	3	1700	10009	10002	10006	20618	20058	20720	20361							3	40114			0	0	0	0						
1704	9	2	3	3	1700	10006	10001	10010	20518	20052	20820								3	40109			0	0	0							
1705	9	2	4	3	1700	10005	10004	10010	20560	20110	20712								3	40005			0	0	0							
1706	9	3		3	1700	10009	10002		20249	20359	20448	20560							4	40003			0	0	0	0						
1707	9	3	1	3	1700	10003	10007	10002	20818	20576	20369	20686							4	40008			0	0	0	0						
1708	9	3	2	3	1700	10001	10005	10003	20584	20518	20265								4	40004			0	0	0							
1709	9	3	3	3	1700	10002	10008	10006	20142	20552	20245								4	40013			0	0	0							
1710	9	3	4	3	1700	10007	10008	10003	20048	20662	20251	20820	20416						4	40005			0	0	0	0	0					
1711	9	4		3	1700	10007	10006	10008	20534	20442	20512	20678							5	40008	40106		0	0	0	0						
1712	9	4	1	3	1700	10005	10003	10007	20784	20734	20712								5	40110	40106		0	0	0							
1713	9	4	2	3	1700	10003	10004	10008	20576	20454	20162								5	40115	40126		0	0	0							
1714	9	4	3	3	1700	10003	10002	10010	20604	20355	20369	20812	20694						5	40114	40126		0	0	0	0	0					
1715	9	4	4	3	1700	10003	10006	10004	20257	20245	20048	20706	20544	20614	20458				5	40013	40109		0	0	0	0	0	0	0			
1716	9	5		3	1700	10001	10009	10003	20834	20255	20820								6	40001	40115		0	0	0							
1717	9	5	1	3	1700	10008	10001	10009	20510	20626	20265								6	40012	40124		0	0	0							
1718	9	5	2	3	1700	10003	10008	10001	20678	20444	20156	20450	20740						6	40012	40011		0	0	0	0	0					
1719	9	5	3	3	1700	10001	10006	10005	20836	20612	20504	20564	20218	20772	20030				6	40010	40115		0	0	0	0	0	0	0			
1720	9	5	4	3	1700	10003	10001	10004	20056	20050	20028	20334	20146	20158	20788	20304	20642	20050	6	40005	40012		0	0	0	0	0	0	0	0	0	0
1721	9	6		3	1700	10005	10001	10003	20718	20726	20162								7	40010	40012		0	0	0							
1722	9	6	1	3	1700	10010	10009	10007	20536	20562	20712	20786	20540						7	40014	40114		0	0	0	0	0					
1723	9	6	2	3	1700	10008	10001	10003	20778	20162	20060	20638	20530	20357	20514				7	40115	40105		0	0	0	0	0	0	0			
1724	9	6	3	3	1700	10007	10009	10006	20664	20458	20756	20434	20224	20580	20050	20738	20638	20840	7	40004	40106		0	0	0	0	0	0	0	0	0	0
1725	9	6	4	3	1700	10007	10001	10006	20764	20756	20594	20696	20214	20230	20373	20542	20373	20247	7	40112	40016		0	0	0	0	0	0	0	0	0	0
1726	9	7		3	1700	10009	10008	10001	20828	20754	20504	20570	20696						8	40015	40105		0	0	0	0	0					
1727	9	7	1	3	1700	10008	10004	10001	20570	20662	20156	20640	20259	20806	20838				8	40008	40016		0	0	0	0	0	0	0			
1728	9	7	2	3	1700	10002	10001	10006	20694	20334	20714	20640	20452	20556	20741	20780	20780	20656	8	40005	40007		0	0	0	0	0	0	0	0	0	0
1729	9	7	3	3	1700	10010	10007	10006	20540	20756	20694	20706	20530	20706	20446	20572	20338	20592	8	40002	40013		0	0	0	0	0	0	0	0	0	0
1730	9	7	4	3	1700	10004	10008	10006	20226	20714	20794	20028	20336	20842	20228	20680	20590	20050	8	40009	40101		20226	20714	20794	20028	20336	0	0	0	0	0
1731	9	8		3	1700	10003	10005	10010	20369	20754	20536	20590	20338	20622	20146				9	40109	40108	40112	0	0	0	0	0	0	0			
1732	9	8	1	3	1700	10003	10006	10005	20756	20722	20538	20132	20218	20680	20056	20542	20506	20247	9	40006	40012	40102	0	0	0	0	0	0	0	0	0	0
1733	9	8	2	3	1700	10003	10010	10004	20730	20030	20530	20842	20764	20226	20638	20740	20830	20336	9	40003	40115	40110	0	0	0	0	0	0	0	0	0	0
1734	9	8	3	3	1700	10007	10008	10009	20416	20606	20640	20642	20351	20688	20694	20790	20544	20630	9	40010	40016	40126	0	20606	20640	20642	20351	0	0	0	0	0
1735	9	8	4	3	1700	10007	10001	10005	20556	20363	20228	20062	20764	20416	20830	20680	20446	20373	9	40012	40011	40125	20556	20363	20228	20062	20764	0	0	0	0	0
1736	9	9		3	1700	10007	10004	10005	20790	20158	20842	20780	20544	20572	20772	20030	20680	20230	10	40012	40125	40112	0	0	0	0	0	0	0	0	0	0
1737	9	9	1	3	1700	10007	10002	10001	20842	20452	20688	20590	20788	20822	20772	20050	20822	20614	10	40111	40102	40103	0	0	0	0	0	0	0	0	0	0
1738	9	9	2	3	1700	10001	10009	10008	20794	20158	20756	20030	20050	20542	20680	20351	20458	20158	10	40007	40010	40112	20794	20158	20756	20030	20050	0	0	0	0	0
1739	9	9	3	3	1700	10002	10004	10003	20544	20696	20050	20830	20158	20218	20594	20357	20730	20841	10	40008	40125	40022	20544	20696	20050	20830	20158	0	0	0	0	0
1740	9	9	4	3	1700	10005	10006	10003	20722	20838	20056	20452	20334	20452	20680	20363	20538	20696	10	40112	40102	40102	20722	20838	20056	20452	20334	0	0	0	0	0
1741	9	10		3	1700	10007	10004	10005	20790	20158	20842	20780	20544	20572	20772	20030	20680	20230	10	40012	40125	40112	0	0	0	0	0	0	0	0	0	0
1742	9	10	1	3	1700	10007	10002	10001	20842	20452	20688	20590	20788	20822	20772	20050	20822	20614	10	40111	40102	40103	0	0	0	0	0	0	0	0	0	0
1743	9	10	2	3	1700	10001	10009	10008	20794	20158	20756	20030	20050	20542	20680	20351	20458	20158	10	40007	40010	40112	20794	20158	20756	20030	20050	0	0	0	0	0
1744	9	10	3	3	1700	10002	10004	10003	20544	20696	20050	20830	20158	20218	20594	20357	20730	20841	10	40008	40125	40022	20544	20696	20050	20830	20158	0	0	0	0	0
1745	9	10	4	3	1700	10005	10006	10003	20722	20838	20056	20452	20334	20452	20680	20363	20538	20696	10	40112	40102	40102	20722	20838	20056	20452	20334	0	0	0	0	0
1746	9	11		3	1700	10007	10004	10005	20790	20158	20842	20780	20544	20572	20772	20030	20680	20230	10	40012	40125	40112	0	0	0	0	0	0	0	0	0	0
1747	9	11	1	3	1700	10007	10002	10001	20842	20452	20688	20590	20788	20822	20772	20050	20822	20614	10	40111	40102	40103	0	0	0	0	0	0	0	0	0	0
1748	9	11	2	3	1700	10001	10009	10008	20794	20158	20756	20030	20050	20542	20680	20351	20458	20158	10	40007	40010	40112	20794	20158	20756	20030	20050	0	0	0	0	0
1749	9	11	3	3	1700	10002	10004	10003	20544	20696	20050	20830	20158	20218	20594	20357	20730	20841	10	40008	40125	40022	20544	20696	20050	20830	20158	0	0	0	0	0
1750	9	11	4	3	1700	10005	10006	10003	20722	20838	20056	20452	20334	20452	20680	20363	20538	20696	10	40112	40102	40102	20722	20838	20056	20452	20334	0	0	0	0	0
1751	9	12		3	1700	10007	10004	10005	20790	20158	20842	20780	20544	20572	20772	20030	20680	20230	10	40012	40125	40112	0	0	0	0	0	0	0	0	0	0
1752	9	12	1	3	1700	10007	10002	10001	20842	20452	20688	20590	20788	20822	20772	20050	20822	20614	10	40111	40102	40103	0	0	0	0	0	0	0	0	0	0
1753	9	12	2	3	1700	10001	10009	10008	20794	20158	20756	20030	20050	20542	20680	20351	20458	20158	10	40007	40010	40112	20794	20158	20756	20030	20050	0	0	0	0	0
1754	9	12	3	3	1700	10002	10004	10003	20544	20696	20050	20830	20158	20218	20594	20357	20730	20841	10	40008	40125	40022	20544	20696	20050	20830	20158	0	0	0	0	0
1755	9	12	4	3	1700	10005	10006	10003	20722	20838	20056	20452	20334	20452	20680	20363	20538	20696	10	40112	40102	40102	20722	20838	20056	20452	20334	0	0	0	0	0
1756	10			1	1900	10104			20608	20832									1	40012			0	0								
1757	10		1	1	1900	10102			20516	20650	20766								1	40114			0	0	0							
1758	10		2	1	1900	10105	10110		20652	20760	20400								1	40017			0	0	0							
1759	10		3	1	1900	10110	10102		20534	20810	20502								1	40017			0	0	0							
1760	10		4	1	1900	10110	10108	10109	20752	20736	20265	20812	20712						1	40017			0	0	0	0	0					
1761	10	1		1	1900	10104			20524	20666	20724								2	40114			0	0	0							
1762	10	1	1	1	1900	10110	10109		20726	20510	20154								2	40109			0	0	0							
1763	10	1	2	1	1900	10105	10102		20818	20534	20154								2	40001			0	0	0							
1764	10	1	3	1	1900	10107	10106	10109	20752	20156	20728	20456	20162						2	40004			0	0	0	0	0					
1765	10	1	4	1	1900	10104	10105	10109	20626	20778	20762	20770							2	40003			0	0	0	0						
1766	10	2		1	1900	10109	10101		20243	20818	20046								3	40008			0	0	0							
1767	10	2	1	1	1900	10103	10105		20518	20626	20261								3	40112			0	0	0							
1768	10	2	2	1	1900	10107	10110	10103	20442	20054	20786	20770	20736						3	40012			0	0	0	0	0					
1769	10	2	3	1	1900	10105	10103	10104	20518	20444	20604	20048							3	40113			0	0	0	0						
1770	10	2	4	1	1900	10107	10109	10105	20142	20536	20812	20554							3	40017			0	0	0	0						
1771	10	3		1	1900	10106	10108		20359	20684	20058								4	40109			0	0	0							
1772	10	3	1	1	1900	10104	10110	10107	20634	20156	20060	20804	20786						4	40009			0	0	0	0	0					
1773	10	3	2	1	1900	10102	10108	10110	20261	20456	20736	20369							4	40109			0	0	0	0						
1774	10	3	3	1	1900	10106	10104	10103	20834	20570	20654	20604							4	40008			0	0	0	0						
1775	10	3	4	1	1900	10104	10102	10106	20552	20048	20686	20720	20452						4	40004			0	0	0	0	0					
1776	10	4		1	1900	10107	10105	10109	20652	20770	20450	20628	20736						5	40014	40019		0	0	0	0	0					
1777	10	4	1	1	1900	10104	10106	10107	20660	20265	20612	20828							5	40005	40011		0	0	0	0						
1778	10	4	2	1	1900	10105	10110	10104	20652	20812	20662	20604							5	40012	40108		0	0	0	0						
1779	10	4	3	1	1900	10110	10103	10105	20552	20586	20820	20245	20656						5	40110	40004		0	0	0	0	0					
1780	10	4	4	1	1900	10106	10107	10108	20257	20265	20247	20764	20522	20351	20544	20432			5	40010	40102		0	0	0	0	0	0	0	0		
1781	10	5		1	1900	10108	10104	10109	20652	20450	20144	20778							6	40002	40009		0	0	0	0						
1782	10	5	1	1	1900	10106	10104	10107	20249	20586	20361	20770							6	40001	40018		0	0	0	0						
1783	10	5	2	1	1900	10109	10107	10105	20526	20456	20504	20562	20630						6	40114	40016		0	0	0	0	0					
1784	10	5	3	1	1900	10101	10108	10104	20670	20778	20842	20218	20572	20028	20556	20738			6	40005	40126		0	0	0	0	0	0	0	0		
1785	10	5	4	1	1900	10106	10104	10109	20806	20230	20434	20452	20230	20740	20446	20373	20594	20228	6	40110	40113		0	0	0	0	0	0	0	0	0	0
1786	10	6		1	1900	10107	10110	10106	20726	20586	20245	20820							7	40008	40106		0	0	0	0						
1787	10	6	1	1	1900	10105	10102	10109	20834	20349	20828	20444	20706						7	40015	40106		0	0	0	0	0					
1788	10	6	2	1	1900	10109	10108	10110	20604	20578	20680	20218	20458	20336	20838	20422			7	40109	40008		0	0	0	0	0	0	0	0		
1789	10	6	3	1	1900	10110	10101	10106	20694	20741	20228	20764	20722	20648	20794	20614	20788	20200	7	40012	40011		0	0	0	0	0	0	0	0	0	0
1790	10	6	4	1	1900	10105	10110	10106	20630	20764	20830	20146	20694	20806	20542	20594	20214	20422	7	40113	40010		0	0	0	0	0	0	0	0	0	0
1791	10	7		1	1900	10108	10102	10107	20359	20728	20704	20620	20740						8	40114	40006		0	0	0	0	0					
1792	10	7	1	1	1900	10108	10106	10105	20048	20355	20622	20062	20622	20540	20838	20130			8	40012	40113		0	0	0	0	0	0	0	0		
1793	10	7	2	1	1900	10108	10109	10103	20432	20572	20742	20230	20640	20158	20694	20614	20696	20648	8	40113	40107		0	0	0	0	0	0	0	0	0	0
1794	10	7	3	1	1900	10105	10110	10103	20334	20780	20542	20130	20740	20572	20452	20200	20538	20590	8	40007	40016		0	0	0	0	0	0	0	0	0	0
1795	10	7	4	1	1900	10108	10105	10106	20788	20452	20690	20416	20452	20664	20373	20247	20764	20694	8	40114	40009		20788	20452	20690	0	20452	0	0	0	0	0
1796	10	8		1	1900	10107	10110	10102	20144	20536	20738	20416	20648	20434	20672	20656			9	40005	40102	40106	0	0	0	0	0	0	0	0		
1797	10	8	1	1	1900	10102	10103	10105	20030	20434	20841	20200	20706	20214	20218	20540	20062	20590	9	40014	40010	40108	0	0	0	0	0	0	0	0	0	0
1798	10	8	2	1	1900	10102	10105	10103	20028	20592	20452	20730	20030	20247	20530	20840	20062	20614	9	40003	40104	40015	0	0	0	0	0	0	0	0	0	0
1799	10	8	3	1	1900	10107	10109	10110	20590	20842	20594	20351	20050	20842	20259	20842	20838	20357	9	40006	40017	40103	20590	20842	20594	20351	20050	0	0	0	0	0
1800	10	8	4	1	1900	10104	10110	10102	20814	20756	20588	20590	20788	20656	20363	20050	20200	20564	9	40110	40124	40016	20814	20756	20588	20590	20788	0	0	0	0	0
1801	10	9		1	1900	10101	10104	10103	20788	20522	20506	20452	20606	20028	20434	20363	20200	20164	10	40013	40108	40019	0	0	0	0	0	0	0	0	0	0
1802	10	9	1	1	1900	10104	10105	10101	20218	20373	20630	20742	20146	20230	20542	20648	20522	20794	10	40003	40017	40108	0	0	0	0	0	0	0	0	0	0
1803	10	9	2	1	1900	10110	10103	10108	20056	20592	20742	20594	20741	20146	20780	20838	20056	20304	10	40003	40112	40108	20056	20592	20742	20594	20741	0	0	0	0	0
1804	10	9	3	1	1900	10103	10104	10105	20841	20741	20638	20224	20741	20630	20738	20452	20772	20218	10	40017	40108	40102	20841	20741	20638	0	20741	0	0	0	0	0
1805	10	9	4	1	1900	10108	10101	10106	20363	20530	20630	20672	20230	20164	20458	20706	20214	20838	10	40014	40009	40113	20363	20530	20630	20672	20230	0	0	0	0	0
1806	10	10		1	1900	10101	10104	10103	20788	20522	20506	20452	20606	20028	20434	20363	20200	20164	10	40013	40108	40019	0	0	0	0	0	0	0	0	0	0
1807	10	10	1	1	1900	10104	10105	10101	20218	20373	20630	20742	20146	20230	20542	20648	20522	20794	10	40003	40017	40108	0	0	0	0	0	0	0	0	0	0
1808	10	10	2	1	1900	10110	10103	10108	20056	20592	20742	20594	20741	20146	20780	20838	20056	20304	10	40003	40112	40108	20056	20592	20742	20594	20741	0	0	0	0	0
1809	10	10	3	1	1900	10103	10104	10105	20841	20741	20638	20224	20741	20630	20738	20452	20772	20218	10	40017	40108	40102	20841	20741	20638	0	20741	0	0	0	0	0
1810	10	10	4	1	1900	10108	10101	10106	20363	20530	20630	20672	20230	20164	20458	20706	20214	20838	10	40014	40009	40113	20363	20530	20630	20672	20230	0	0	0	0	0
1811	10	11		1	1900	10101	10104	10103	20788	20522	20506	20452	20606	20028	20434	20363	20200	20164	10	40013	40108	40019	0	0	0	0	0	0	0	0	0	0
1812	10	11	1	1	1900	10104	10105	10101	20218	20373	20630	20742	20146	20230	20542	20648	20522	20794	10	40003	40017	40108	0	0	0	0	0	0	0	0	0	0
1813	10	11	2	1	1900	10110	10103	10108	20056	20592	20742	20594	20741	20146	20780	20838	20056	20304	10	40003	40112	40108	20056	20592	20742	20594	20741	0	0	0	0	0
1814	10	11	3	1	1900	10103	10104	10105	20841	20741	20638	20224	20741	20630	20738	20452	20772	20218	10	40017	40108	40102	20841	20741	20638	0	20741	0	0	0	0	0
1815	10	11	4	1	1900	10108	10101	10106	20363	20530	20630	20672	20230	20164	20458	20706	20214	20838	10	40014	40009	40113	20363	20530	20630	20672	20230	0	0	0	0	0
1816	10	12		1	1900	10101	10104	10103	20788	20522	20506	20452	20606	20028	20434	20363	20200	20164	10	40013	40108	40019	0	0	0	0	0	0	0	0	0	0
1817	10	12	1	1	1900	10104	10105	10101	20218	20373	20630	20742	20146	20230	20542	20648	20522	20794	10	40003	40017	40108	0	0	0	0	0	0	0	0	0	0
1818	10	12	2	1	1900	10110	10103	10108	20056	20592	20742	20594	20741	20146	20780	20838	20056	20304	10	40003	40112	40108	20056	20592	20742	20594	20741	0	0	0	0	0
1819	10	12	3	1	1900	10103	10104	10105	20841	20741	20638	20224	20741	20630	20738	20452	20772	20218	10	40017	40108	40102	20841	20741	20638	0	20741	0	0	0	0	0
1820	10	12	4	1	1900	10108	10101	10106	20363	20530	20630	20672	20230	20164	20458	20706	20214	20838	10	40014	40009	40113	20363	20530	20630	20672	20230	0	0	0	0	0
1821	10			2	1900	10208			20824	20816									1	40112			0	0								
1822	10		1	2	1900	10209			20658	20508	20508								1	40014			0	0	0							
1823	10		2	2	1900	10208	10206		20534	20353	20684								1	40012			0	0	0							
1824	10		3	2	1900	10202	10207		20776	20142	20243								1	40115			0	0	0							
1825	10		4	2	1900	10204	10210	10206	20128	20728	20736	20156	20349						1	40009			0	0	0	0	0					
1826	10	1		2	1900	10206			20516	20832	20624								2	40004			0	0	0							
1827	10	1	1	2	1900	10203	10208		20784	20776	20353								2	40017			0	0	0							
1828	10	1	2	2	1900	10203	10210		20534	20448	20448								2	40006			0	0	0							
1829	10	1	3	2	1900	10206	10202	10210	20718	20712	20612	20251	20678						2	40112			0	0	0	0	0					
1830	10	1	4	2	1900	10209	10202	10203	20668	20265	20828	20265							2	40113			0	0	0	0						
1831	10	2		2	1900	10205	10207		20510	20702	20826								3	40009			0	0	0							
1832	10	2	1	2	1900	10206	10209		20652	20502	20818								3	40011			0	0	0							
1833	10	2	2	2	1900	10209	10206	10208	20518	20786	20578	20586	20048						3	40014			0	0	0	0	0					
1834	10	2	3	2	1900	10205	10209	10206	20618	20662	20257	20612							3	40011			0	0	0	0						
1835	10	2	4	2	1900	10203	10206	10207	20448	20257	20361	20054							3	40003			0	0	0	0						
1836	10	3		2	1900	10206	10205		20734	20347	20768								4	40009			0	0	0							
1837	10	3	1	2	1900	10205	10209	10210	20618	20770	20770	20520	20144						4	40007			0	0	0	0	0					
1838	10	3	2	2	1900	10203	10202	10205	20810	20536	20820	20770							4	40115			0	0	0	0						
1839	10	3	3	2	1900	10203	10205	10209	20359	20349	20654	20512							4	40112			0	0	0	0						
1840	10	3	4	2	1900	10202	10203	10207	20510	20361	20162	20060	20542						4	40014			0	0	0	0	0					
1841	10	4		2	1900	10209	10202	10205	20255	20156	20444	20836	20156						5	40017	40008		0	0	0	0	0					
1842	10	4	1	2	1900	10207	10203	10210	20552	20554	20456	20662							5	40112	40102		0	0	0	0						
1843	10	4	2	2	1900	10202	10209	10201	20584	20586	20361	20162							5	40001	40102		0	0	0	0						
