StageId	Name	Description	Icon	StoryIcon	BgmId	AmbientSound	LoadingType	RewardTipId	EventId	NormalEventIdOnPassed	UnlockEventId[1]	UnlockEventId[2]	NormalEventId[1]	NormalEventId[2]	PreEventId[1]	PreEventId[2]	PreEventId[3]	PreEventId[4]	ClearEventId[1]	ClearEventId[2]	ClearEventId[3]	DisappearCondition	OrderId	RecommandLevel	IsMultiplayer	HaveAssist	StandardUseTimeSec	RequireLevel	RequireActionPoint	FirstRequireActionPoint	FinishRequireActionPoint	CharacterLimitType	CareerSuggestType	AISuggestType	LimitBuffId	PassTimeLimit	PreStageId[1]	PreStageId[2]	PreStageId[3]	PreStageId[4]	FlopRewardId	FinishRewardShow	FirstRewardShow	FinishDropId	FirstRewardId	StarRewardId[1]	StarRewardId[2]	StarRewardId[3]	TeamExp	FirstTeamExp	FinishTeamExp	CardExp	FirstCardExp	FinishCardExp	MaxChallengeNums	BuyChallengeCost	BuyChallengeCount	KeepPlayingStory	BeginStoryId	EndStoryId	OnlinePlayerLeast	OnlinePlayerLimit	StarDesc[1]	StarDesc[2]	StarDesc[3]	DescEventId[1]	DescEventId[2]	DescEventId[3]	SettleLoseTipId	SuggestedConditionId[1]	SuggestedConditionId[2]	SuggestedConditionId[3]	ForceConditionId[1]	ForceConditionId[2]	ForceConditionId[3]	HaveFirstPass	FirstGotoSkipId	FunctionLeftBtn	FunctionRightBtn	RobotId[1]	RobotId[2]	RobotId[3]	UrgentEventId[1]	UrgentEventId[2]	UrgentEventId[3]	RebootId	AutoFightId	StageType	StageGridStyle	FightControlId	DisableJoystick	NeedJobType[1]	NeedJobType[2]	NeedJobType[3]	MultiChallengeId	Restartable	ResetHpCount[1]	ResetHpCount[2]	ResetHpCount[3]	StoryUiStyle	OnlineMsgId	ForceAllyEffect	DisableDeadEffect	HideAction	Ability
30130432	Agantuka	Reject illusions of grandeur to pursuit a meaningful existence.	Assets/Product/Texture/Image/UiGachaAlpha/UiGachaAlphaStoryBg02.png	Assets/Product/Texture/Image/UiGachaAlpha/UiGachaAlphaStory02.png	230		20016			1													1	1											1		30130431																					1				3														1		2	1									2	Square			1	2	3											
30130433	Parinama	Change is the only constant in the endless circle of life and death.	Assets/Product/Texture/Image/UiGachaAlpha/UiGachaAlphaStoryBg03.png	Assets/Product/Texture/Image/UiGachaAlpha/UiGachaAlphaStory03.png	230		20016			1													1	1											1		30130432																					1				3														1		2	1									2	Square			1	2	3											
30130434	Pratitya	Grounded in reality, yet untouched by it.	Assets/Product/Texture/Image/UiGachaAlpha/UiGachaAlphaStoryBg04.png	Assets/Product/Texture/Image/UiGachaAlpha/UiGachaAlphaStory04.png	230		20016			1													1	1											1		30130433																					1				3														1		2	1									2	Square			1	2	3											
30130435	Prasanga	Unreachable.	Assets/Product/Texture/Image/UiGachaAlpha/UiGachaAlphaStoryBg05.png	Assets/Product/Texture/Image/UiGachaAlpha/UiGachaAlphaFight05.png	230		20016			1													1	1											1		30130434						64086		64086													1				3	Defeat all the Corrupted.	Carefully consider the choice of Constructs.												1		2	1	128885								1	Square			1	2	3											
30130436	Pratyaksha	It's like walking above hell, gazing at the blooming flowers.	Assets/Product/Texture/Image/UiGachaAlpha/UiGachaAlphaStoryBg06.png	Assets/Product/Texture/Image/UiGachaAlpha/UiGachaAlphaFight06.png	230		20016			1													1	1											1		30130435						64086		64086													1				3	Defeat all the Corrupted.	Carefully consider the choice of Constructs.												1		2	1	128885								1	Square			1	2	3											
30130437	Ishvara	Like dew, like lightning—yet.	Assets/Product/Texture/Image/UiGachaAlpha/UiGachaAlphaStoryBg07.png	Assets/Product/Texture/Image/UiGachaAlpha/UiGachaAlphaStory07.png	230		20016			1													1	1											1		30130436																					1				3														1		2	1									2	Square			1	2	3											
30130438	Beachside Respite	From now on, they will share many more summers just like this.	Assets/Product/Texture/Image/UiEpicFashionGachaStageLine/UiEpicFashionGachaStageLineStoryBg3.png	Assets/Product/Texture/Image/UiEpicFashionGachaStageLine/StageTips5.png	36		20016			1													1	1											1																							1				3														1		2	1	2247								2	Square			1	2	3											
30130439	Silhouette of Pisces	Pure white light falls like a soft veil that cleanses the soul with a sacred ritual.	Assets/Product/Texture/Image/UiEpicFashionGachaStageLine/UiEpicFashionGachaStageLineStoryBg3.png	Assets/Product/Texture/Image/UiEpicFashionGachaStageLine/StageTips5.png	36		20016			1													1	1											1		30130438																					1				3														1		2	1	2247								2	Square			1	2	3											
30130440	Cloudless Sky	That was her "rebirth".	Assets/Product/Texture/Image/UiEpicFashionGachaStageLine/UiEpicFashionGachaStageLineStoryBg3.png	Assets/Product/Texture/Image/UiEpicFashionGachaStageLine/StageTips5.png	36		20016			1													1	1											1		30130439																					1				3														1		2	1	2247								2	Square			1	2	3											
30130441	Night Tide Chat	So, are you looking forward to our next adventure?	Assets/Product/Texture/Image/UiEpicFashionGachaStageLine/UiEpicFashionGachaStageLineStoryBg3.png	Assets/Product/Texture/Image/UiEpicFashionGachaStageLine/StageTips5.png	36		20016			1													1	1											1		30130438																					1				3														1		2	1	2247								2	Square			1	2	3											
30130442	Summer Together	What's wrong with that? This is your special treatment.	Assets/Product/Texture/Image/UiEpicFashionGachaStageLine/UiEpicFashionGachaStageLineStoryBg3.png	Assets/Product/Texture/Image/UiEpicFashionGachaStageLine/StageTips5.png	36		20016			1													1	1											1		30130441																					1				3														1		2	1	2247								2	Square			1	2	3											
30130443	LUNA	"Fated one, awaken the moon".	Assets/Product/Texture/Image/UiEpicFashionGachaStageLine/UiEpicFashionGachaStageLineStoryBg3.png	Assets/Product/Texture/Image/UiEpicFashionGachaStageLine/StageTips5.png	36		20016			1													1	1											1		30130438																					1				3														1		2	1	2247								2	Square			1	2	3											
30130444	Umi	The Song of the Seventeen-Year Cicada	Assets/Product/Texture/Image/UiEpicFashionGachaStageLine/UiEpicFashionGachaStageLineStoryBg3.png	Assets/Product/Texture/Image/UiEpicFashionGachaStageLine/StageTips5.png	36		20016			1													1	1											1		30130443																					1				3														1		2	1	2247								2	Square			1	2	3											
30130445	Daybreak	The sunrise always moves me.	Assets/Product/Texture/Image/UiLottoLamiya/UiLottoLamiyaTu08.png	Assets/Product/Texture/Image/UiLottoLamiya/UiLottoLamiyaStory05.png	230		20016			1													1	1											1		30130430																					1				3														1		2	1									2	Square			1	2	3											
30130446	Satan	"That's your 'hearts' beating as one."	Assets/Product/Texture/Image/UiLottoLuna/UiLottoLunaStory01.png	Assets/Product/Texture/Image/UiLottoLuna/UiLottoLunaTips1.png	230		20016			1													1	1											1																							1				3	1111													1		2	1									2	Square			1	2	3											
30130447	Misplaced Eden	Let me be your eyes.	Assets/Product/Texture/Image/UiLottoLuna/UiLottoLunaFight01.png	Assets/Product/Texture/Image/UiLottoLuna/UiLottoLunaTips2.png	230		20016			1													1	1											1		30130446						66479		66479													1				3	1111													1		2	1	171518								1	Square			1	2	3											
30130448	World Laid Bare	A moth flies into the flame of its own accord.	Assets/Product/Texture/Image/UiLottoLuna/UiLottoLunaStory02.png	Assets/Product/Texture/Image/UiLottoLuna/UiLottoLunaTips3.png	230		20016			1													1	1											1		30130447																					1				3	1111													1		2	1									2	Square			1	2	3											
30130449	Shunned Moonlight	The rotten fruit fills out again, like dead trees coming back to life in spring.	Assets/Product/Texture/Image/UiLottoLuna/UiLottoLunaStory03.png	Assets/Product/Texture/Image/UiLottoLuna/UiLottoLunaTips4.png	230		20016			1													1	1											1		30130448																					1				3	1111													1		2	1									2	Square			1	2	3											
30130450	Rain in the Mirror	Our paths will cross again when the rain clears.	Assets/Product/Texture/Image/UiLottoLuna/UiLottoLunaStory04.png	Assets/Product/Texture/Image/UiLottoLuna/UiLottoLunaTips5.png	230		20016			1													1	1											1		30130449																					1				3	1111													1		2	1									2	Square			1	2	3											
30130451	And Suddenly It's Evening	Do you take Lucia to be your partner, to love, cherish, and stand by her?	Assets/Product/Texture/Image/UiGachaLucia/UiGachaLuciaMain/UiGachaLuciaStoryBg01.png	Assets/Product/Texture/Image/UiGachaLucia/UiGachaLuciaMain/UiGachaLuciaStory01.png	230		20016			1													1	1											1																							1				3														1		2	1									2	Square			1	2	3											
30130452	The Dark Arena	Behind every fortune there is a crime.	Assets/Product/Texture/Image/UiGachaLucia/UiGachaLuciaMain/UiGachaLuciaStoryBg02.png	Assets/Product/Texture/Image/UiGachaLucia/UiGachaLuciaMain/UiGachaLuciaFight02.png	230		20016			1													1	1											1		30130451						65168		65168													1				3	Defeat all the Corrupted.													1		2	1	171521								1	Square			1	2	3											
30130453	Spring & Asura	You two fly over the coast to the grand party under the stars and the moon.	Assets/Product/Texture/Image/UiGachaLucia/UiGachaLuciaMain/UiGachaLuciaStoryBg03.png	Assets/Product/Texture/Image/UiGachaLucia/UiGachaLuciaMain/UiGachaLuciaStory03.png	230		20016			1													1	1											1		30130452																					1				3														1		2	1									2	Square			1	2	3											
30130454	The Name of the Rose	My heart, the rose of the wasteland, has found its garden in your eyes.	Assets/Product/Texture/Image/UiGachaLucia/UiGachaLuciaMain/UiGachaLuciaStoryBg04.png	Assets/Product/Texture/Image/UiGachaLucia/UiGachaLuciaMain/UiGachaLuciaStory04.png	230		20016			1													1	1											1		30130453																					1				3														1		2	1									2	Square			1	2	3											
30130455	La-la Land	Parsley, sage, rosemary and thyme. Without no seams nor needlework. And she'll be a true love of mine.	Assets/Product/Texture/Image/UiGachaLucia/UiGachaLuciaMain/UiGachaLuciaStoryBg05.png	Assets/Product/Texture/Image/UiGachaLucia/UiGachaLuciaMain/UiGachaLuciaStory05.png	230		20016			1													1	1											1		30130454																					1				3														1		2	1									2	Square			1	2	3											
30130456	To the Wedding	Triumphant courage, love and happiness, join you in faith as the happiest of couples.	Assets/Product/Texture/Image/UiGachaLucia/UiGachaLuciaMain/UiGachaLuciaStoryBg06.png	Assets/Product/Texture/Image/UiGachaLucia/UiGachaLuciaMain/UiGachaLuciaFight06.png	230		20016			1													1	1											1		30130455						65169		65169													1				3	Defeat all the Corrupted.													1		2	1	171521								1	Square			1	2	3											
30130457	Vow to Be Yours	Catanians have their own have their own calendar system, where a ten thousand centuries are shorter than the time of a kiss.	Assets/Product/Texture/Image/UiGachaLucia/UiGachaLuciaMain/UiGachaLuciaStoryBg07.png	Assets/Product/Texture/Image/UiGachaLucia/UiGachaLuciaMain/UiGachaLuciaStory07.png	230		20016			1													1	1											1		30130456																					1				3														1		2	1									2	Square			1	2	3											
30130458	Vista	Meeting in the summer light.	Assets/Product/Texture/Image/UiGachaSelena/UiGachaSelenaStoryBg01.png	Assets/Product/Texture/Image/UiGachaSelena/GridGachaSelenaStoryBg01.png	230		20016			1													1	1											1																							1				3														1		2	1									2	Square			1	2	3											
30130459	Twilight	Bells chime across rivers and mountains, and foxes dart through the forest.	Assets/Product/Texture/Image/UiGachaSelena/UiGachaSelenaStoryBg02.png	Assets/Product/Texture/Image/UiGachaSelena/GridGachaSelenaStoryBg02.png	230		20016			1													1	1											1		30130458																					1				3														1		2	1									2	Square			1	2	3											
30130460	Wedding	When in Rome, do as the Romans do—dress the part for the banquet.	Assets/Product/Texture/Image/UiGachaSelena/UiGachaSelenaStoryBg03.png	Assets/Product/Texture/Image/UiGachaSelena/GridGachaSelenaStoryBg03.png	230		20016			1													1	1											1		30130459																					1				3														1		2	1									2	Square			1	2	3											
30130461	Bonding	Lanterns float up as stars descend, and fireflies glow in the radiant night.	Assets/Product/Texture/Image/UiGachaSelena/UiGachaSelenaStoryBg04.png	Assets/Product/Texture/Image/UiGachaSelena/GridGachaSelenaStoryBg04.png	230		20016			1													1	1											1		30130460																					1				3														1		2	1									2	Square			1	2	3											
30130462	Vow	Love runs deep and holds true; the heart stays loyal and unwavering.	Assets/Product/Texture/Image/UiGachaSelena/UiGachaSelenaStoryBg05.png	Assets/Product/Texture/Image/UiGachaSelena/GridGachaSelenaFight.png	230		20016			1													1	1											1		30130461						66841		66841													1				3	Defeat all enemies.													1		2	1	172157								1	Square			1	2	3											
30130463	Union	Walking together in the summer night.	Assets/Product/Texture/Image/UiGachaSelena/UiGachaSelenaStoryBg06.png	Assets/Product/Texture/Image/UiGachaSelena/GridGachaSelenaStoryBg06.png	230		20016			1													1	1											1		30130462																					1				3														1		2	1									2	Square			1	2	3											
30130470	Under Azure Skies	Summer will come again, but it will never be this clear, blue, and heartwarming.	Assets/Product/Texture/Image/UiEpicFashionGachaStageLine/UiEpicFashionGachaStageLineStoryBg3.png	Assets/Product/Texture/Image/UiEpicFashionGachaStageLine/StageTips5.png	36		20016			1													1	1											1																							1				3														1		2	1	2247								2	Square			1	2	3											
