Id	Type	Site	Quality	Star	WeaponSkillId	Priority	DefaultLock	CharacterId	SuitId	CharacterType	Name	LogName	Description	NeedFirstShow
3016020	0	1	6	6	0	1620006	0	0	1620	2	Lucrezia	6★ Uniframe Memory Lucrezia Grid 1	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3026020	0	2	6	6	0	1620005	0	0	1620	2	Lucrezia	6★ Uniframe Memory Lucrezia Grid 2	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3036020	0	3	6	6	0	1620004	0	0	1620	2	Lucrezia	6★ Uniframe Memory Lucrezia Grid 3	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3046020	0	4	6	6	0	1620003	0	0	1620	2	Lucrezia	6★ Uniframe Memory Lucrezia Grid 4	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3056020	0	5	6	6	0	1620002	0	0	1620	2	Lucrezia	6★ Uniframe Memory Lucrezia Grid 5	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3066020	0	6	6	6	0	1620001	0	0	1620	2	Lucrezia	6★ Uniframe Memory Lucrezia Grid 6	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3016021	0	1	6	6	0	1621006	0	0	1621	1	Exupery	6★Memory: Exupery Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026021	0	2	6	6	0	1621005	0	0	1621	1	Exupery	6★Memory: Exupery Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036021	0	3	6	6	0	1621004	0	0	1621	1	Exupery	6★Memory: Exupery Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046021	0	4	6	6	0	1621003	0	0	1621	1	Exupery	6★Memory: Exupery Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056021	0	5	6	6	0	1621002	0	0	1621	1	Exupery	6★Memory: Exupery Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066021	0	6	6	6	0	1621001	0	0	1621	1	Exupery	6★Memory: Exupery Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016022	0	1	6	6	0	1622006	0	0	1622	1	Tifa	6★ Memory Tifa Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026022	0	2	6	6	0	1622005	0	0	1622	1	Tifa	6★ Memory Tifa Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036022	0	3	6	6	0	1622004	0	0	1622	1	Tifa	6★ Memory Tifa Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046022	0	4	6	6	0	1622003	0	0	1622	1	Tifa	6★ Memory Tifa Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056022	0	5	6	6	0	1622002	0	0	1622	1	Tifa	6★ Memory Tifa Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066022	0	6	6	6	0	1622001	0	0	1622	1	Tifa	6★ Memory Tifa Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016023	0	1	6	6	0	1623006	0	0	1623	2	Jack	6★ Memory Jack Grid 1	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3026023	0	2	6	6	0	1623005	0	0	1623	2	Jack	6★ Memory Jack Grid 2	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3036023	0	3	6	6	0	1623004	0	0	1623	2	Jack	6★ Memory Jack Grid 3	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3046023	0	4	6	6	0	1623003	0	0	1623	2	Jack	6★ Memory Jack Grid 4	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3056023	0	5	6	6	0	1623002	0	0	1623	2	Jack	6★ Memory Jack Grid 5	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3066023	0	6	6	6	0	1623001	0	0	1623	2	Jack	6★ Memory Jack Grid 6	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3015057	0	1	5	5	0	1557006	1	0	1557	1	Liv: United	5★ Memory Liv: United Grid 1		0
3025057	0	2	5	5	0	1557005	1	0	1557	1	Liv: United	5★ Memory Liv: United Grid 2		0
3035057	0	3	5	5	0	1557004	1	0	1557	1	Liv: United	5★ Memory Liv: United Grid 3		0
3045057	0	4	5	5	0	1557003	1	0	1557	1	Liv: United	5★ Memory Liv: United Grid 4		0
3055057	0	5	5	5	0	1557002	1	0	1557	1	Liv: United	5★ Memory Liv: United Grid 5		0
3065057	0	6	5	5	0	1557001	1	0	1557	1	Liv: United	5★ Memory Liv: United Grid 6		0
3016024	0	1	6	6	0	1624006	0	0	1624	1	Elizabeth	6★ Memory Elizabeth Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026024	0	2	6	6	0	1624005	0	0	1624	1	Elizabeth	6★ Memory Elizabeth Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036024	0	3	6	6	0	1624004	0	0	1624	1	Elizabeth	6★ Memory Elizabeth Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046024	0	4	6	6	0	1624003	0	0	1624	1	Elizabeth	6★ Memory Elizabeth Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056024	0	5	6	6	0	1624002	0	0	1624	1	Elizabeth	6★ Memory Elizabeth Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066024	0	6	6	6	0	1624001	0	0	1624	1	Elizabeth	6★ Memory Elizabeth Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016025	0	1	6	6	0	1625006	0	0	1625	1	Seraphine	6★ Memory Seraphine Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026025	0	2	6	6	0	1625005	0	0	1625	1	Seraphine	6★ Memory Seraphine Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036025	0	3	6	6	0	1625004	0	0	1625	1	Seraphine	6★ Memory Seraphine Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046025	0	4	6	6	0	1625003	0	0	1625	1	Seraphine	6★ Memory Seraphine Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056025	0	5	6	6	0	1625002	0	0	1625	1	Seraphine	6★ Memory Seraphine Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066025	0	6	6	6	0	1625001	0	0	1625	1	Seraphine	6★ Memory Seraphine Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3015058	0	1	5	5	0	1558006	1	0	1558	1	Chrome: Banquet	5★ Memory Chrome Grid 1		0
3025058	0	2	5	5	0	1558005	1	0	1558	1	Chrome: Banquet	5★ Memory Chrome Grid 2		0
3035058	0	3	5	5	0	1558004	1	0	1558	1	Chrome: Banquet	5★ Memory Chrome Grid 3		0
3045058	0	4	5	5	0	1558003	1	0	1558	1	Chrome: Banquet	5★ Memory Chrome Grid 4		0
3055058	0	5	5	5	0	1558002	1	0	1558	1	Chrome: Banquet	5★ Memory Chrome Grid 5		0
3065058	0	6	5	5	0	1558001	1	0	1558	1	Chrome: Banquet	5★ Memory Chrome Grid 6		0
3016026	0	1	6	6	0	1626006	0	0	1626	2	Marco	6★ Memory Marco Grid 1	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3026026	0	2	6	6	0	1626005	0	0	1626	2	Marco	6★ Memory Marco Grid 2	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3036026	0	3	6	6	0	1626004	0	0	1626	2	Marco	6★ Memory Marco Grid 3	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3046026	0	4	6	6	0	1626003	0	0	1626	2	Marco	6★ Memory Marco Grid 4	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3056026	0	5	6	6	0	1626002	0	0	1626	2	Marco	6★ Memory Marco Grid 5	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3066026	0	6	6	6	0	1626001	0	0	1626	2	Marco	6★ Memory Marco Grid 6	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3016027	0	1	6	6	0	1627006	0	0	1627	1	Unimate	6★ Memory Unimate Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026027	0	2	6	6	0	1627005	0	0	1627	1	Unimate	6★ Memory Unimate Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036027	0	3	6	6	0	1627004	0	0	1627	1	Unimate	6★ Memory Unimate Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046027	0	4	6	6	0	1627003	0	0	1627	1	Unimate	6★ Memory Unimate Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056027	0	5	6	6	0	1627002	0	0	1627	1	Unimate	6★ Memory Unimate Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066027	0	6	6	6	0	1627001	0	0	1627	1	Unimate	6★ Memory Unimate Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016028	0	1	6	6	0	1628006	0	0	1628	2	Isabel	6★ Memory Isabel Grid 1	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3026028	0	2	6	6	0	1628005	0	0	1628	2	Isabel	6★ Memory Isabel Grid 2	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3036028	0	3	6	6	0	1628004	0	0	1628	2	Isabel	6★ Memory Isabel Grid 3	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3046028	0	4	6	6	0	1628003	0	0	1628	2	Isabel	6★ Memory Isabel Grid 4	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3056028	0	5	6	6	0	1628002	0	0	1628	2	Isabel	6★ Memory Isabel Grid 5	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3066028	0	6	6	6	0	1628001	0	0	1628	2	Isabel	6★ Memory Isabel Grid 6	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3016029	0	1	6	6	0	1629006	0	0	1629	1	Boone	6★ Memory Boone Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026029	0	2	6	6	0	1629005	0	0	1629	1	Boone	6★ Memory Boone Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036029	0	3	6	6	0	1629004	0	0	1629	1	Boone	6★ Memory Boone Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046029	0	4	6	6	0	1629003	0	0	1629	1	Boone	6★ Memory Boone Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056029	0	5	6	6	0	1629002	0	0	1629	1	Boone	6★ Memory Boone Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066029	0	6	6	6	0	1629001	0	0	1629	1	Boone	6★ Memory Boone Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3018053	0	1	5	5	0	1853001	1	0	20001	1	Ceremony - Liv	5★ Memory Ceremony - Liv Grid 1		0
3028053	0	2	5	5	0	1853002	1	0	20001	1	Ceremony - Liv	5★ Memory Ceremony - Liv Grid 2		0
3038053	0	3	5	5	0	1853003	1	0	20001	1	Ceremony - Liv	5★ Memory Ceremony - Liv Grid 3		0
3048053	0	4	5	5	0	1853004	1	0	20001	1	Ceremony - Liv	5★ Memory Ceremony - Liv Grid 4		0
3058053	0	5	5	5	0	1853005	1	0	20001	1	Ceremony - Liv	5★ Memory Ceremony - Liv Grid 5		0
3068053	0	6	5	5	0	1853006	1	0	20001	1	Ceremony - Liv	5★ Memory Ceremony - Liv Grid 6		0
3016030	0	1	6	6	0	1630006	0	0	1630	2	Shelley	6★ Memory Shelley Grid 1	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3026030	0	2	6	6	0	1630005	0	0	1630	2	Shelley	6★ Memory Shelley Grid 2	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3036030	0	3	6	6	0	1630004	0	0	1630	2	Shelley	6★ Memory Shelley Grid 3	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3046030	0	4	6	6	0	1630003	0	0	1630	2	Shelley	6★ Memory Shelley Grid 4	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3056030	0	5	6	6	0	1630002	0	0	1630	2	Shelley	6★ Memory Shelley Grid 5	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3066030	0	6	6	6	0	1630001	0	0	1630	2	Shelley	6★ Memory Shelley Grid 6	Memory Chip of a human being known to have achieved great deeds—for good or evil. Equip to increase a Uniframe's ATK.	0
3019050	0	1	5	5	0	1853007	1	0	20002	1	Vera - Scarlet Summers	5★ Memory Vera: Scarlet Summers Grid 1		0
3029050	0	2	5	5	0	1853008	1	0	20002	1	Vera - Scarlet Summers	5★ Memory Vera: Scarlet Summers Grid 2		0
3039050	0	3	5	5	0	1853009	1	0	20002	1	Vera - Scarlet Summers	5★ Memory Vera: Scarlet Summers Grid 3		0
3049050	0	4	5	5	0	1853010	1	0	20002	1	Vera - Scarlet Summers	5★ Memory Vera: Scarlet Summers Grid 4		0
3059050	0	5	5	5	0	1853011	1	0	20002	1	Vera - Scarlet Summers	5★ Memory Vera: Scarlet Summers Grid 5		0
3069050	0	6	5	5	0	1853012	1	0	20002	1	Vera - Scarlet Summers	5★ Memory Vera: Scarlet Summers Grid 6		0
3016031	0	1	6	6	0	1631006	0	0	1631	1	Charlotte	6★ Memory Charlotte Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026031	0	2	6	6	0	1631005	0	0	1631	1	Charlotte	6★ Memory Charlotte Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036031	0	3	6	6	0	1631004	0	0	1631	1	Charlotte	6★ Memory Charlotte Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046031	0	4	6	6	0	1631003	0	0	1631	1	Charlotte	6★ Memory Charlotte Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056031	0	5	6	6	0	1631002	0	0	1631	1	Charlotte	6★ Memory Charlotte Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066031	0	6	6	6	0	1631001	0	0	1631	1	Charlotte	6★ Memory Charlotte Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016032	0	1	6	6	0	1632006	0	0	1632	1	Turing	6★ Memory Turing Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026032	0	2	6	6	0	1632005	0	0	1632	1	Turing	6★ Memory Turing Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036032	0	3	6	6	0	1632004	0	0	1632	1	Turing	6★ Memory Turing Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
