Id	EquipId	Times	LevelLimit	AttribId	AttribPromotedId	Exp	LevelUpTemplateId	UseItemId	UseMoney	ItemId[1]	ItemCount[1]	ItemId[2]	ItemCount[2]	ItemId[3]	ItemCount[3]	ItemId[4]	ItemCount[4]	ConditionId	ResId
2611	3045058	2	35	30450582	30450582	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3045058
2612	3045058	3	40	30450583	30450583	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3045058
2613	3045058	4	45	30450584	30450584	11050	505	0	0									0	3045058
2614	3055058	0	25	30550580	30550580	500	501	1	10000	40104	3							5000	3055058
2615	3055058	1	30	30550581	30550581	1680	502	1	20000	40100	3	40104	3					5000	3055058
2616	3055058	2	35	30550582	30550582	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3055058
2617	3055058	3	40	30550583	30550583	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3055058
2618	3055058	4	45	30550584	30550584	11050	505	0	0									0	3055058
2619	3065058	0	25	30650580	30650580	500	501	1	10000	40104	3							5000	3065058
2620	3065058	1	30	30650581	30650581	1680	502	1	20000	40100	3	40104	3					5000	3065058
2621	3065058	2	35	30650582	30650582	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3065058
2622	3065058	3	40	30650583	30650583	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3065058
2623	3065058	4	45	30650584	30650584	11050	505	0	0									0	3065058
2624	3016026	0	25	30160260	30160260	700	601	1	10000	40104	4							5000	3016026
2625	3016026	1	30	30160261	30160261	2360	602	1	20000	40100	4	40104	4					5000	3016026
2626	3016026	2	35	30160262	30160262	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016026
2627	3016026	3	40	30160263	30160263	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016026
2628	3016026	4	45	30160264	30160264	15280	605	0	0									0	3016026
2629	3026026	0	25	30260260	30260260	700	601	1	10000	40104	4							5000	3026026
2630	3026026	1	30	30260261	30260261	2360	602	1	20000	40100	4	40104	4					5000	3026026
2631	3026026	2	35	30260262	30260262	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026026
2632	3026026	3	40	30260263	30260263	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026026
2633	3026026	4	45	30260264	30260264	15280	605	0	0									0	3026026
2634	3036026	0	25	30360260	30360260	700	601	1	10000	40104	4							5000	3036026
2635	3036026	1	30	30360261	30360261	2360	602	1	20000	40100	4	40104	4					5000	3036026
2636	3036026	2	35	30360262	30360262	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036026
2637	3036026	3	40	30360263	30360263	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036026
2638	3036026	4	45	30360264	30360264	15280	605	0	0									0	3036026
2639	3046026	0	25	30460260	30460260	700	601	1	10000	40104	4							5000	3046026
2640	3046026	1	30	30460261	30460261	2360	602	1	20000	40100	4	40104	4					5000	3046026
2641	3046026	2	35	30460262	30460262	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046026
2642	3046026	3	40	30460263	30460263	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046026
2643	3046026	4	45	30460264	30460264	15280	605	0	0									0	3046026
2644	3056026	0	25	30560260	30560260	700	601	1	10000	40104	4							5000	3056026
2645	3056026	1	30	30560261	30560261	2360	602	1	20000	40100	4	40104	4					5000	3056026
2646	3056026	2	35	30560262	30560262	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056026
2647	3056026	3	40	30560263	30560263	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056026
2648	3056026	4	45	30560264	30560264	15280	605	0	0									0	3056026
2649	3066026	0	25	30660260	30660260	700	601	1	10000	40104	4							5000	3066026
2650	3066026	1	30	30660261	30660261	2360	602	1	20000	40100	4	40104	4					5000	3066026
2651	3066026	2	35	30660262	30660262	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066026
2652	3066026	3	40	30660263	30660263	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066026
2653	3066026	4	45	30660264	30660264	15280	605	0	0									0	3066026
2654	3016027	0	25	30160270	30160270	700	601	1	10000	40104	4							5000	3016027
2655	3016027	1	30	30160271	30160271	2360	602	1	20000	40100	4	40104	4					5000	3016027
2656	3016027	2	35	30160272	30160272	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016027
2657	3016027	3	40	30160273	30160273	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016027
2658	3016027	4	45	30160274	30160274	15280	605	0	0									0	3016027
2659	3026027	0	25	30260270	30260270	700	601	1	10000	40104	4							5000	3026027
2660	3026027	1	30	30260271	30260271	2360	602	1	20000	40100	4	40104	4					5000	3026027
2661	3026027	2	35	30260272	30260272	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026027
2662	3026027	3	40	30260273	30260273	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026027
2663	3026027	4	45	30260274	30260274	15280	605	0	0									0	3026027
2664	3036027	0	25	30360270	30360270	700	601	1	10000	40104	4							5000	3036027
2665	3036027	1	30	30360271	30360271	2360	602	1	20000	40100	4	40104	4					5000	3036027
2666	3036027	2	35	30360272	30360272	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036027
2667	3036027	3	40	30360273	30360273	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036027
2668	3036027	4	45	30360274	30360274	15280	605	0	0									0	3036027
2669	3046027	0	25	30460270	30460270	700	601	1	10000	40104	4							5000	3046027
2670	3046027	1	30	30460271	30460271	2360	602	1	20000	40100	4	40104	4					5000	3046027
2671	3046027	2	35	30460272	30460272	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046027
2672	3046027	3	40	30460273	30460273	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046027
2673	3046027	4	45	30460274	30460274	15280	605	0	0									0	3046027
2674	3056027	0	25	30560270	30560270	700	601	1	10000	40104	4							5000	3056027
2675	3056027	1	30	30560271	30560271	2360	602	1	20000	40100	4	40104	4					5000	3056027
2676	3056027	2	35	30560272	30560272	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056027
2677	3056027	3	40	30560273	30560273	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056027
2678	3056027	4	45	30560274	30560274	15280	605	0	0									0	3056027
2679	3066027	0	25	30660270	30660270	700	601	1	10000	40104	4							5000	3066027
2680	3066027	1	30	30660271	30660271	2360	602	1	20000	40100	4	40104	4					5000	3066027
2681	3066027	2	35	30660272	30660272	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066027
2682	3066027	3	40	30660273	30660273	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066027
2683	3066027	4	45	30660274	30660274	15280	605	0	0									0	3066027
2684	3016028	0	25	30160280	30160280	700	601	1	10000	40104	4							5000	3016028
2685	3016028	1	30	30160281	30160281	2360	602	1	20000	40100	4	40104	4					5000	3016028
2686	3016028	2	35	30160282	30160282	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016028
2687	3016028	3	40	30160283	30160283	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016028
2688	3016028	4	45	30160284	30160284	15280	605	0	0									0	3016028
2689	3026028	0	25	30260280	30260280	700	601	1	10000	40104	4							5000	3026028
2690	3026028	1	30	30260281	30260281	2360	602	1	20000	40100	4	40104	4					5000	3026028
2691	3026028	2	35	30260282	30260282	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026028
2692	3026028	3	40	30260283	30260283	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026028
2693	3026028	4	45	30260284	30260284	15280	605	0	0									0	3026028
2694	3036028	0	25	30360280	30360280	700	601	1	10000	40104	4							5000	3036028
2695	3036028	1	30	30360281	30360281	2360	602	1	20000	40100	4	40104	4					5000	3036028
2696	3036028	2	35	30360282	30360282	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036028
2697	3036028	3	40	30360283	30360283	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036028
2698	3036028	4	45	30360284	30360284	15280	605	0	0									0	3036028
2699	3046028	0	25	30460280	30460280	700	601	1	10000	40104	4							5000	3046028
2700	3046028	1	30	30460281	30460281	2360	602	1	20000	40100	4	40104	4					5000	3046028
2701	3046028	2	35	30460282	30460282	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046028
2702	3046028	3	40	30460283	30460283	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046028
2703	3046028	4	45	30460284	30460284	15280	605	0	0									0	3046028
2704	3056028	0	25	30560280	30560280	700	601	1	10000	40104	4							5000	3056028
2705	3056028	1	30	30560281	30560281	2360	602	1	20000	40100	4	40104	4					5000	3056028
2706	3056028	2	35	30560282	30560282	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056028
2707	3056028	3	40	30560283	30560283	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056028
2708	3056028	4	45	30560284	30560284	15280	605	0	0									0	3056028
2709	3066028	0	25	30660280	30660280	700	601	1	10000	40104	4							5000	3066028
2710	3066028	1	30	30660281	30660281	2360	602	1	20000	40100	4	40104	4					5000	3066028
2711	3066028	2	35	30660282	30660282	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066028
2712	3066028	3	40	30660283	30660283	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066028
2713	3066028	4	45	30660284	30660284	15280	605	0	0									0	3066028
2714	3016029	0	25	30160290	30160290	700	601	1	10000	40104	4							5000	3016029
2715	3016029	1	30	30160291	30160291	2360	602	1	20000	40100	4	40104	4					5000	3016029
2716	3016029	2	35	30160292	30160292	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016029
2717	3016029	3	40	30160293	30160293	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016029
2718	3016029	4	45	30160294	30160294	15280	605	0	0									0	3016029
2719	3026029	0	25	30260290	30260290	700	601	1	10000	40104	4							5000	3026029
2720	3026029	1	30	30260291	30260291	2360	602	1	20000	40100	4	40104	4					5000	3026029
2721	3026029	2	35	30260292	30260292	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026029
2722	3026029	3	40	30260293	30260293	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026029
2723	3026029	4	45	30260294	30260294	15280	605	0	0									0	3026029
2724	3036029	0	25	30360290	30360290	700	601	1	10000	40104	4							5000	3036029
2725	3036029	1	30	30360291	30360291	2360	602	1	20000	40100	4	40104	4					5000	3036029
2726	3036029	2	35	30360292	30360292	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036029
2727	3036029	3	40	30360293	30360293	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036029
2728	3036029	4	45	30360294	30360294	15280	605	0	0									0	3036029
2729	3046029	0	25	30460290	30460290	700	601	1	10000	40104	4							5000	3046029
2730	3046029	1	30	30460291	30460291	2360	602	1	20000	40100	4	40104	4					5000	3046029
2731	3046029	2	35	30460292	30460292	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046029
2732	3046029	3	40	30460293	30460293	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046029
2733	3046029	4	45	30460294	30460294	15280	605	0	0									0	3046029
2734	3056029	0	25	30560290	30560290	700	601	1	10000	40104	4							5000	3056029
2735	3056029	1	30	30560291	30560291	2360	602	1	20000	40100	4	40104	4					5000	3056029
2736	3056029	2	35	30560292	30560292	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056029
2737	3056029	3	40	30560293	30560293	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056029
2738	3056029	4	45	30560294	30560294	15280	605	0	0									0	3056029
2739	3066029	0	25	30660290	30660290	700	601	1	10000	40104	4							5000	3066029
2740	3066029	1	30	30660291	30660291	2360	602	1	20000	40100	4	40104	4					5000	3066029
2741	3066029	2	35	30660292	30660292	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066029
2742	3066029	3	40	30660293	30660293	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066029
2743	3066029	4	45	30660294	30660294	15280	605	0	0									0	3066029
2744	3016030	0	25	30160300	30160300	700	601	1	10000	40104	4							5000	3016030
2745	3016030	1	30	30160301	30160301	2360	602	1	20000	40100	4	40104	4					5000	3016030
2746	3016030	2	35	30160302	30160302	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016030
2747	3016030	3	40	30160303	30160303	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016030
2748	3016030	4	45	30160304	30160304	15280	605	0	0									0	3016030
2749	3026030	0	25	30260300	30260300	700	601	1	10000	40104	4							5000	3026030
2750	3026030	1	30	30260301	30260301	2360	602	1	20000	40100	4	40104	4					5000	3026030
2751	3026030	2	35	30260302	30260302	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026030
2752	3026030	3	40	30260303	30260303	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026030
2753	3026030	4	45	30260304	30260304	15280	605	0	0									0	3026030
2754	3036030	0	25	30360300	30360300	700	601	1	10000	40104	4							5000	3036030
2755	3036030	1	30	30360301	30360301	2360	602	1	20000	40100	4	40104	4					5000	3036030
2756	3036030	2	35	30360302	30360302	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036030
2757	3036030	3	40	30360303	30360303	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036030
2758	3036030	4	45	30360304	30360304	15280	605	0	0									0	3036030
2759	3046030	0	25	30460300	30460300	700	601	1	10000	40104	4							5000	3046030
2760	3046030	1	30	30460301	30460301	2360	602	1	20000	40100	4	40104	4					5000	3046030
2761	3046030	2	35	30460302	30460302	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046030
2762	3046030	3	40	30460303	30460303	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046030
2763	3046030	4	45	30460304	30460304	15280	605	0	0									0	3046030
2764	3056030	0	25	30560300	30560300	700	601	1	10000	40104	4							5000	3056030
2765	3056030	1	30	30560301	30560301	2360	602	1	20000	40100	4	40104	4					5000	3056030
2766	3056030	2	35	30560302	30560302	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056030
2767	3056030	3	40	30560303	30560303	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056030
2768	3056030	4	45	30560304	30560304	15280	605	0	0									0	3056030
2769	3066030	0	25	30660300	30660300	700	601	1	10000	40104	4							5000	3066030
2770	3066030	1	30	30660301	30660301	2360	602	1	20000	40100	4	40104	4					5000	3066030
2771	3066030	2	35	30660302	30660302	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066030
2772	3066030	3	40	30660303	30660303	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066030
2773	3066030	4	45	30660304	30660304	15280	605	0	0									0	3066030
2774	3016031	0	25	30160310	30160310	700	601	1	10000	40104	4							5000	3016031
2775	3016031	1	30	30160311	30160311	2360	602	1	20000	40100	4	40104	4					5000	3016031
2776	3016031	2	35	30160312	30160312	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016031
2777	3016031	3	40	30160313	30160313	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016031
2778	3016031	4	45	30160314	30160314	15280	605	0	0									0	3016031
2779	3026031	0	25	30260310	30260310	700	601	1	10000	40104	4							5000	3026031
2780	3026031	1	30	30260311	30260311	2360	602	1	20000	40100	4	40104	4					5000	3026031
2781	3026031	2	35	30260312	30260312	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026031
2782	3026031	3	40	30260313	30260313	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026031
2783	3026031	4	45	30260314	30260314	15280	605	0	0									0	3026031
2784	3036031	0	25	30360310	30360310	700	601	1	10000	40104	4							5000	3036031
2785	3036031	1	30	30360311	30360311	2360	602	1	20000	40100	4	40104	4					5000	3036031
2786	3036031	2	35	30360312	30360312	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036031
2787	3036031	3	40	30360313	30360313	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036031
2788	3036031	4	45	30360314	30360314	15280	605	0	0									0	3036031
2789	3046031	0	25	30460310	30460310	700	601	1	10000	40104	4							5000	3046031
2790	3046031	1	30	30460311	30460311	2360	602	1	20000	40100	4	40104	4					5000	3046031
2791	3046031	2	35	30460312	30460312	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046031
2792	3046031	3	40	30460313	30460313	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046031
2793	3046031	4	45	30460314	30460314	15280	605	0	0									0	3046031
2794	3056031	0	25	30560310	30560310	700	601	1	10000	40104	4							5000	3056031
2795	3056031	1	30	30560311	30560311	2360	602	1	20000	40100	4	40104	4					5000	3056031
2796	3056031	2	35	30560312	30560312	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056031
2797	3056031	3	40	30560313	30560313	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056031
2798	3056031	4	45	30560314	30560314	15280	605	0	0									0	3056031
2799	3066031	0	25	30660310	30660310	700	601	1	10000	40104	4							5000	3066031
2800	3066031	1	30	30660311	30660311	2360	602	1	20000	40100	4	40104	4					5000	3066031
2801	3066031	2	35	30660312	30660312	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066031
2802	3066031	3	40	30660313	30660313	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066031
2803	3066031	4	45	30660314	30660314	15280	605	0	0									0	3066031
2804	3016032	0	25	30160320	30160320	700	601	1	10000	40104	4							5000	3016032
2805	3016032	1	30	30160321	30160321	2360	602	1	20000	40100	4	40104	4					5000	3016032
2806	3016032	2	35	30160322	30160322	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016032
2807	3016032	3	40	30160323	30160323	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016032
2808	3016032	4	45	30160324	30160324	15280	605	0	0									0	3016032
2809	3026032	0	25	30260320	30260320	700	601	1	10000	40104	4							5000	3026032
2810	3026032	1	30	30260321	30260321	2360	602	1	20000	40100	4	40104	4					5000	3026032
2811	3026032	2	35	30260322	30260322	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026032
2812	3026032	3	40	30260323	30260323	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026032
2813	3026032	4	45	30260324	30260324	15280	605	0	0									0	3026032
2814	3036032	0	25	30360320	30360320	700	601	1	10000	40104	4							5000	3036032
2815	3036032	1	30	30360321	30360321	2360	602	1	20000	40100	4	40104	4					5000	3036032
2816	3036032	2	35	30360322	30360322	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036032
2817	3036032	3	40	30360323	30360323	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036032
2818	3036032	4	45	30360324	30360324	15280	605	0	0									0	3036032
2819	3046032	0	25	30460320	30460320	700	601	1	10000	40104	4							5000	3046032
2820	3046032	1	30	30460321	30460321	2360	602	1	20000	40100	4	40104	4					5000	3046032
2821	3046032	2	35	30460322	30460322	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046032
2822	3046032	3	40	30460323	30460323	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046032
2823	3046032	4	45	30460324	30460324	15280	605	0	0									0	3046032
2824	3056032	0	25	30560320	30560320	700	601	1	10000	40104	4							5000	3056032
2825	3056032	1	30	30560321	30560321	2360	602	1	20000	40100	4	40104	4					5000	3056032
2826	3056032	2	35	30560322	30560322	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056032
2827	3056032	3	40	30560323	30560323	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056032
2828	3056032	4	45	30560324	30560324	15280	605	0	0									0	3056032
2829	3066032	0	25	30660320	30660320	700	601	1	10000	40104	4							5000	3066032
2830	3066032	1	30	30660321	30660321	2360	602	1	20000	40100	4	40104	4					5000	3066032
2831	3066032	2	35	30660322	30660322	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066032
2832	3066032	3	40	30660323	30660323	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066032
2833	3066032	4	45	30660324	30660324	15280	605	0	0									0	3066032
2834	3016033	0	25	30160330	30160330	700	601	1	10000	40104	4							5000	3016033
2835	3016033	1	30	30160331	30160331	2360	602	1	20000	40100	4	40104	4					5000	3016033
2836	3016033	2	35	30160332	30160332	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016033
2837	3016033	3	40	30160333	30160333	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016033
